study_id,item_id,item_filename,item_cdn_url,participant_id,participant_external_id,participant_display_name,participant_tags,participant_quality_grade,participant_quality_grade_item,test_item_display_order,exposure_number,fixation_point_x,fixation_point_y,fixation_starts_at_ms,fixation_ends_at_ms,fixation_duration_ms,saccade_amplitude_percent,notes
bcfa9991-20d2-4b05-8fa7-1a45d3a9b087,bbb32d96-2afa-40db-aa54-3b244dbf9692,here.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_bcfa9991-20d2-4b05-8fa7-1a45d3a9b087/project_lg_bbb32d96-2afa-40db-aa54-3b244dbf9692.jpg?v=15.18.3,d788420a-2853-4118-b122-fbd70896fc73,,"cbkdsj , Female",,3,3,1,1,63.059895833333,-20.601851851852,6891,7046,155,38.51146462879,
bcfa9991-20d2-4b05-8fa7-1a45d3a9b087,bbb32d96-2afa-40db-aa54-3b244dbf9692,here.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_bcfa9991-20d2-4b05-8fa7-1a45d3a9b087/project_lg_bbb32d96-2afa-40db-aa54-3b244dbf9692.jpg?v=15.18.3,d788420a-2853-4118-b122-fbd70896fc73,,"cbkdsj , Female",,3,3,1,1,91.350164592352,39.739658489658,7169,7327,158,11.223680453937,
bcfa9991-20d2-4b05-8fa7-1a45d3a9b087,bbb32d96-2afa-40db-aa54-3b244dbf9692,here.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_bcfa9991-20d2-4b05-8fa7-1a45d3a9b087/project_lg_bbb32d96-2afa-40db-aa54-3b244dbf9692.jpg?v=15.18.3,d788420a-2853-4118-b122-fbd70896fc73,,"cbkdsj , Female",,3,3,1,1,78.493923611111,38.425925925926,7357,7448,91,17.794321043274,
bcfa9991-20d2-4b05-8fa7-1a45d3a9b087,bbb32d96-2afa-40db-aa54-3b244dbf9692,here.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_bcfa9991-20d2-4b05-8fa7-1a45d3a9b087/project_lg_bbb32d96-2afa-40db-aa54-3b244dbf9692.jpg?v=15.18.3,d788420a-2853-4118-b122-fbd70896fc73,,"cbkdsj , Female",,3,3,1,1,58.089192708333,39.646026234568,7480,7826,346,5.6642660663661,
bcfa9991-20d2-4b05-8fa7-1a45d3a9b087,bbb32d96-2afa-40db-aa54-3b244dbf9692,here.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_bcfa9991-20d2-4b05-8fa7-1a45d3a9b087/project_lg_bbb32d96-2afa-40db-aa54-3b244dbf9692.jpg?v=15.18.3,d788420a-2853-4118-b122-fbd70896fc73,,"cbkdsj , Female",,3,3,1,1,55.711527035056,50.398593780947,7857,8256,399,7.9104681551064,
bcfa9991-20d2-4b05-8fa7-1a45d3a9b087,bbb32d96-2afa-40db-aa54-3b244dbf9692,here.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_bcfa9991-20d2-4b05-8fa7-1a45d3a9b087/project_lg_bbb32d96-2afa-40db-aa54-3b244dbf9692.jpg?v=15.18.3,d788420a-2853-4118-b122-fbd70896fc73,,"cbkdsj , Female",,3,3,1,1,63.606770833333,42.440200617284,8274,8652,378,31.442956645821,
bcfa9991-20d2-4b05-8fa7-1a45d3a9b087,bbb32d96-2afa-40db-aa54-3b244dbf9692,here.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_bcfa9991-20d2-4b05-8fa7-1a45d3a9b087/project_lg_bbb32d96-2afa-40db-aa54-3b244dbf9692.jpg?v=15.18.3,d788420a-2853-4118-b122-fbd70896fc73,,"cbkdsj , Female",,3,3,1,1,87.01171875,-6.3657407407407,8778,8898,120,35.362623909915,
bcfa9991-20d2-4b05-8fa7-1a45d3a9b087,bbb32d96-2afa-40db-aa54-3b244dbf9692,here.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_bcfa9991-20d2-4b05-8fa7-1a45d3a9b087/project_lg_bbb32d96-2afa-40db-aa54-3b244dbf9692.jpg?v=15.18.3,d788420a-2853-4118-b122-fbd70896fc73,,"cbkdsj , Female",,3,3,1,1,63.38123139881,52.268217893218,8930,9320,390,5.4517827327611,
bcfa9991-20d2-4b05-8fa7-1a45d3a9b087,bbb32d96-2afa-40db-aa54-3b244dbf9692,here.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_bcfa9991-20d2-4b05-8fa7-1a45d3a9b087/project_lg_bbb32d96-2afa-40db-aa54-3b244dbf9692.jpg?v=15.18.3,d788420a-2853-4118-b122-fbd70896fc73,,"cbkdsj , Female",,3,3,1,1,60.00797948796,42.903645833333,9386,9757,371,5.2534804249955,
bcfa9991-20d2-4b05-8fa7-1a45d3a9b087,bbb32d96-2afa-40db-aa54-3b244dbf9692,here.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_bcfa9991-20d2-4b05-8fa7-1a45d3a9b087/project_lg_bbb32d96-2afa-40db-aa54-3b244dbf9692.jpg?v=15.18.3,d788420a-2853-4118-b122-fbd70896fc73,,"cbkdsj , Female",,3,3,1,1,63.400697013978,51.760662177329,9788,10188,400,1.8672079217148,
bcfa9991-20d2-4b05-8fa7-1a45d3a9b087,bbb32d96-2afa-40db-aa54-3b244dbf9692,here.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_bcfa9991-20d2-4b05-8fa7-1a45d3a9b087/project_lg_bbb32d96-2afa-40db-aa54-3b244dbf9692.jpg?v=15.18.3,d788420a-2853-4118-b122-fbd70896fc73,,"cbkdsj , Female",,3,3,1,1,65.379050925926,50.299289188178,10207,10426,219,10.053679182121,
bcfa9991-20d2-4b05-8fa7-1a45d3a9b087,bbb32d96-2afa-40db-aa54-3b244dbf9692,here.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_bcfa9991-20d2-4b05-8fa7-1a45d3a9b087/project_lg_bbb32d96-2afa-40db-aa54-3b244dbf9692.jpg?v=15.18.3,d788420a-2853-4118-b122-fbd70896fc73,,"cbkdsj , Female",,3,3,1,1,58.377511160714,66.596395502646,10458,10834,376,6.693636631837,
bcfa9991-20d2-4b05-8fa7-1a45d3a9b087,bbb32d96-2afa-40db-aa54-3b244dbf9692,here.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_bcfa9991-20d2-4b05-8fa7-1a45d3a9b087/project_lg_bbb32d96-2afa-40db-aa54-3b244dbf9692.jpg?v=15.18.3,d788420a-2853-4118-b122-fbd70896fc73,,"cbkdsj , Female",,3,3,1,1,51.302787923882,71.90882034632,10866,11263,397,0.8092721001693,
bcfa9991-20d2-4b05-8fa7-1a45d3a9b087,bbb32d96-2afa-40db-aa54-3b244dbf9692,here.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_bcfa9991-20d2-4b05-8fa7-1a45d3a9b087/project_lg_bbb32d96-2afa-40db-aa54-3b244dbf9692.jpg?v=15.18.3,d788420a-2853-4118-b122-fbd70896fc73,,"cbkdsj , Female",,3,3,1,1,50.839913380125,70.477858651878,11296,11678,382,1.851424638617,
bcfa9991-20d2-4b05-8fa7-1a45d3a9b087,bbb32d96-2afa-40db-aa54-3b244dbf9692,here.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_bcfa9991-20d2-4b05-8fa7-1a45d3a9b087/project_lg_bbb32d96-2afa-40db-aa54-3b244dbf9692.jpg?v=15.18.3,d788420a-2853-4118-b122-fbd70896fc73,,"cbkdsj , Female",,3,3,1,1,52.937578914141,71.073192239859,11708,12089,381,4.447841484922,
bcfa9991-20d2-4b05-8fa7-1a45d3a9b087,bbb32d96-2afa-40db-aa54-3b244dbf9692,here.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_bcfa9991-20d2-4b05-8fa7-1a45d3a9b087/project_lg_bbb32d96-2afa-40db-aa54-3b244dbf9692.jpg?v=15.18.3,d788420a-2853-4118-b122-fbd70896fc73,,"cbkdsj , Female",,3,3,1,1,48.079427083333,73.85085978836,12120,12513,393,1.9459128013174,
bcfa9991-20d2-4b05-8fa7-1a45d3a9b087,bbb32d96-2afa-40db-aa54-3b244dbf9692,here.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_bcfa9991-20d2-4b05-8fa7-1a45d3a9b087/project_lg_bbb32d96-2afa-40db-aa54-3b244dbf9692.jpg?v=15.18.3,d788420a-2853-4118-b122-fbd70896fc73,,"cbkdsj , Female",,3,3,1,1,47.145432692308,70.245726495727,12530,12908,378,5.6606501013615,
bcfa9991-20d2-4b05-8fa7-1a45d3a9b087,bbb32d96-2afa-40db-aa54-3b244dbf9692,here.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_bcfa9991-20d2-4b05-8fa7-1a45d3a9b087/project_lg_bbb32d96-2afa-40db-aa54-3b244dbf9692.jpg?v=15.18.3,d788420a-2853-4118-b122-fbd70896fc73,,"cbkdsj , Female",,3,3,1,1,53.320798096189,66.669601825852,12941,13321,380,4.1771443458125,
bcfa9991-20d2-4b05-8fa7-1a45d3a9b087,bbb32d96-2afa-40db-aa54-3b244dbf9692,here.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_bcfa9991-20d2-4b05-8fa7-1a45d3a9b087/project_lg_bbb32d96-2afa-40db-aa54-3b244dbf9692.jpg?v=15.18.3,d788420a-2853-4118-b122-fbd70896fc73,,"cbkdsj , Female",,3,3,1,1,58.107638888889,67.088477366255,13353,13729,376,1.8591194694234,
bcfa9991-20d2-4b05-8fa7-1a45d3a9b087,bbb32d96-2afa-40db-aa54-3b244dbf9692,here.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_bcfa9991-20d2-4b05-8fa7-1a45d3a9b087/project_lg_bbb32d96-2afa-40db-aa54-3b244dbf9692.jpg?v=15.18.3,d788420a-2853-4118-b122-fbd70896fc73,,"cbkdsj , Female",,3,3,1,1,57.643229166667,63.387345679012,13759,14135,376,1.5926518748853,
bcfa9991-20d2-4b05-8fa7-1a45d3a9b087,bbb32d96-2afa-40db-aa54-3b244dbf9692,here.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_bcfa9991-20d2-4b05-8fa7-1a45d3a9b087/project_lg_bbb32d96-2afa-40db-aa54-3b244dbf9692.jpg?v=15.18.3,d788420a-2853-4118-b122-fbd70896fc73,,"cbkdsj , Female",,3,3,1,1,58.526954816017,66.23075998076,14166,14564,398,4.9281348131387,
bcfa9991-20d2-4b05-8fa7-1a45d3a9b087,bbb32d96-2afa-40db-aa54-3b244dbf9692,here.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_bcfa9991-20d2-4b05-8fa7-1a45d3a9b087/project_lg_bbb32d96-2afa-40db-aa54-3b244dbf9692.jpg?v=15.18.3,d788420a-2853-4118-b122-fbd70896fc73,,"cbkdsj , Female",,3,3,1,1,55.911458333333,75.14274691358,14594,14994,400,4.150753599958,
bcfa9991-20d2-4b05-8fa7-1a45d3a9b087,bbb32d96-2afa-40db-aa54-3b244dbf9692,here.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_bcfa9991-20d2-4b05-8fa7-1a45d3a9b087/project_lg_bbb32d96-2afa-40db-aa54-3b244dbf9692.jpg?v=15.18.3,d788420a-2853-4118-b122-fbd70896fc73,,"cbkdsj , Female",,3,3,1,1,57.798549107143,67.369378306878,15027,15396,369,3.353361699635,
bcfa9991-20d2-4b05-8fa7-1a45d3a9b087,bbb32d96-2afa-40db-aa54-3b244dbf9692,here.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_bcfa9991-20d2-4b05-8fa7-1a45d3a9b087/project_lg_bbb32d96-2afa-40db-aa54-3b244dbf9692.jpg?v=15.18.3,d788420a-2853-4118-b122-fbd70896fc73,,"cbkdsj , Female",,3,3,1,1,61.640625,67.731481481481,15429,15582,153,5.8497285145803,
bcfa9991-20d2-4b05-8fa7-1a45d3a9b087,bbb32d96-2afa-40db-aa54-3b244dbf9692,here.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_bcfa9991-20d2-4b05-8fa7-1a45d3a9b087/project_lg_bbb32d96-2afa-40db-aa54-3b244dbf9692.jpg?v=15.18.3,d788420a-2853-4118-b122-fbd70896fc73,,"cbkdsj , Female",,3,3,1,1,55.243389423077,71.340811965812,15615,15986,371,6.2229243131511,
bcfa9991-20d2-4b05-8fa7-1a45d3a9b087,bbb32d96-2afa-40db-aa54-3b244dbf9692,here.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_bcfa9991-20d2-4b05-8fa7-1a45d3a9b087/project_lg_bbb32d96-2afa-40db-aa54-3b244dbf9692.jpg?v=15.18.3,d788420a-2853-4118-b122-fbd70896fc73,,"cbkdsj , Female",,3,3,1,1,49.435369318182,63.958333333333,16017,16111,94,7.128420561968,
bcfa9991-20d2-4b05-8fa7-1a45d3a9b087,bbb32d96-2afa-40db-aa54-3b244dbf9692,here.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_bcfa9991-20d2-4b05-8fa7-1a45d3a9b087/project_lg_bbb32d96-2afa-40db-aa54-3b244dbf9692.jpg?v=15.18.3,d788420a-2853-4118-b122-fbd70896fc73,,"cbkdsj , Female",,3,3,1,1,57.574066558442,62.520667989418,16143,16516,373,5.7783715244504,
bcfa9991-20d2-4b05-8fa7-1a45d3a9b087,bbb32d96-2afa-40db-aa54-3b244dbf9692,here.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_bcfa9991-20d2-4b05-8fa7-1a45d3a9b087/project_lg_bbb32d96-2afa-40db-aa54-3b244dbf9692.jpg?v=15.18.3,d788420a-2853-4118-b122-fbd70896fc73,,"cbkdsj , Female",,3,3,1,1,61.384333710994,52.875324424804,16546,16946,400,4.9059222634398,
bcfa9991-20d2-4b05-8fa7-1a45d3a9b087,bbb32d96-2afa-40db-aa54-3b244dbf9692,here.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_bcfa9991-20d2-4b05-8fa7-1a45d3a9b087/project_lg_bbb32d96-2afa-40db-aa54-3b244dbf9692.jpg?v=15.18.3,d788420a-2853-4118-b122-fbd70896fc73,,"cbkdsj , Female",,3,3,1,1,57.837019751082,45.10582010582,16978,17378,400,5.392594195122,
bcfa9991-20d2-4b05-8fa7-1a45d3a9b087,bbb32d96-2afa-40db-aa54-3b244dbf9692,here.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_bcfa9991-20d2-4b05-8fa7-1a45d3a9b087/project_lg_bbb32d96-2afa-40db-aa54-3b244dbf9692.jpg?v=15.18.3,d788420a-2853-4118-b122-fbd70896fc73,,"cbkdsj , Female",,3,3,1,1,56.811265225787,55.953035254506,17410,17791,381,7.2488909385208,
bcfa9991-20d2-4b05-8fa7-1a45d3a9b087,bbb32d96-2afa-40db-aa54-3b244dbf9692,here.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_bcfa9991-20d2-4b05-8fa7-1a45d3a9b087/project_lg_bbb32d96-2afa-40db-aa54-3b244dbf9692.jpg?v=15.18.3,d788420a-2853-4118-b122-fbd70896fc73,,"cbkdsj , Female",,3,3,1,1,49.003972011785,50.856481481481,17823,18210,387,4.3663573210567,
bcfa9991-20d2-4b05-8fa7-1a45d3a9b087,bbb32d96-2afa-40db-aa54-3b244dbf9692,here.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_bcfa9991-20d2-4b05-8fa7-1a45d3a9b087/project_lg_bbb32d96-2afa-40db-aa54-3b244dbf9692.jpg?v=15.18.3,d788420a-2853-4118-b122-fbd70896fc73,,"cbkdsj , Female",,3,3,1,1,53.996442287458,51.595117845118,18228,18616,388,4.2301814376853,
bcfa9991-20d2-4b05-8fa7-1a45d3a9b087,bbb32d96-2afa-40db-aa54-3b244dbf9692,here.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_bcfa9991-20d2-4b05-8fa7-1a45d3a9b087/project_lg_bbb32d96-2afa-40db-aa54-3b244dbf9692.jpg?v=15.18.3,d788420a-2853-4118-b122-fbd70896fc73,,"cbkdsj , Female",,3,3,1,1,58.786629313973,50.20611204639,18634,19004,370,1.2648152574156,
bcfa9991-20d2-4b05-8fa7-1a45d3a9b087,bbb32d96-2afa-40db-aa54-3b244dbf9692,here.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_bcfa9991-20d2-4b05-8fa7-1a45d3a9b087/project_lg_bbb32d96-2afa-40db-aa54-3b244dbf9692.jpg?v=15.18.3,d788420a-2853-4118-b122-fbd70896fc73,,"cbkdsj , Female",,3,3,1,1,57.513888888889,51.445546737213,19037,19416,379,2.0823130612314,
bcfa9991-20d2-4b05-8fa7-1a45d3a9b087,bbb32d96-2afa-40db-aa54-3b244dbf9692,here.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_bcfa9991-20d2-4b05-8fa7-1a45d3a9b087/project_lg_bbb32d96-2afa-40db-aa54-3b244dbf9692.jpg?v=15.18.3,d788420a-2853-4118-b122-fbd70896fc73,,"cbkdsj , Female",,3,3,1,1,59.181722005208,48.404399901796,19449,19823,374,1.669104715173,
bcfa9991-20d2-4b05-8fa7-1a45d3a9b087,bbb32d96-2afa-40db-aa54-3b244dbf9692,here.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_bcfa9991-20d2-4b05-8fa7-1a45d3a9b087/project_lg_bbb32d96-2afa-40db-aa54-3b244dbf9692.jpg?v=15.18.3,d788420a-2853-4118-b122-fbd70896fc73,,"cbkdsj , Female",,3,3,1,1,57.760416666667,46.122685185185,19854,20005,151,,
bcfa9991-20d2-4b05-8fa7-1a45d3a9b087,bbb32d96-2afa-40db-aa54-3b244dbf9692,here.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_bcfa9991-20d2-4b05-8fa7-1a45d3a9b087/project_lg_bbb32d96-2afa-40db-aa54-3b244dbf9692.jpg?v=15.18.3,fa791f05-24b4-4533-a9da-b7b2caaf0e66,,"kc, Female, 20",,4,4,1,1,59.86007301437,76.117944769565,48,441,393,15.828666117863,
bcfa9991-20d2-4b05-8fa7-1a45d3a9b087,bbb32d96-2afa-40db-aa54-3b244dbf9692,here.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_bcfa9991-20d2-4b05-8fa7-1a45d3a9b087/project_lg_bbb32d96-2afa-40db-aa54-3b244dbf9692.jpg?v=15.18.3,fa791f05-24b4-4533-a9da-b7b2caaf0e66,,"kc, Female, 20",,4,4,1,1,42.109375,69.293981481481,474,598,124,24.808503647106,
bcfa9991-20d2-4b05-8fa7-1a45d3a9b087,bbb32d96-2afa-40db-aa54-3b244dbf9692,here.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_bcfa9991-20d2-4b05-8fa7-1a45d3a9b087/project_lg_bbb32d96-2afa-40db-aa54-3b244dbf9692.jpg?v=15.18.3,fa791f05-24b4-4533-a9da-b7b2caaf0e66,,"kc, Female, 20",,4,4,1,1,13.9453125,61.967592592593,679,816,137,3.2955540235177,
bcfa9991-20d2-4b05-8fa7-1a45d3a9b087,bbb32d96-2afa-40db-aa54-3b244dbf9692,here.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_bcfa9991-20d2-4b05-8fa7-1a45d3a9b087/project_lg_bbb32d96-2afa-40db-aa54-3b244dbf9692.jpg?v=15.18.3,fa791f05-24b4-4533-a9da-b7b2caaf0e66,,"kc, Female, 20",,4,4,1,1,10.243212326953,63.33488343254,849,1222,373,5.0737016540035,
bcfa9991-20d2-4b05-8fa7-1a45d3a9b087,bbb32d96-2afa-40db-aa54-3b244dbf9692,here.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_bcfa9991-20d2-4b05-8fa7-1a45d3a9b087/project_lg_bbb32d96-2afa-40db-aa54-3b244dbf9692.jpg?v=15.18.3,fa791f05-24b4-4533-a9da-b7b2caaf0e66,,"kc, Female, 20",,4,4,1,1,4.9691969590867,58.954083316828,1252,1636,384,6.7521475880627,
bcfa9991-20d2-4b05-8fa7-1a45d3a9b087,bbb32d96-2afa-40db-aa54-3b244dbf9692,here.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_bcfa9991-20d2-4b05-8fa7-1a45d3a9b087/project_lg_bbb32d96-2afa-40db-aa54-3b244dbf9692.jpg?v=15.18.3,fa791f05-24b4-4533-a9da-b7b2caaf0e66,,"kc, Female, 20",,4,4,1,1,12.476325757576,62.355148709315,1667,1762,95,23.417290786658,
bcfa9991-20d2-4b05-8fa7-1a45d3a9b087,bbb32d96-2afa-40db-aa54-3b244dbf9692,here.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_bcfa9991-20d2-4b05-8fa7-1a45d3a9b087/project_lg_bbb32d96-2afa-40db-aa54-3b244dbf9692.jpg?v=15.18.3,fa791f05-24b4-4533-a9da-b7b2caaf0e66,,"kc, Female, 20",,4,4,1,1,38.117996369949,48.090570052376,1826,1955,129,16.179967047798,
bcfa9991-20d2-4b05-8fa7-1a45d3a9b087,bbb32d96-2afa-40db-aa54-3b244dbf9692,here.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_bcfa9991-20d2-4b05-8fa7-1a45d3a9b087/project_lg_bbb32d96-2afa-40db-aa54-3b244dbf9692.jpg?v=15.18.3,fa791f05-24b4-4533-a9da-b7b2caaf0e66,,"kc, Female, 20",,4,4,1,1,52.834182883585,27.972785341045,1986,2371,385,2.3732240295346,
bcfa9991-20d2-4b05-8fa7-1a45d3a9b087,bbb32d96-2afa-40db-aa54-3b244dbf9692,here.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_bcfa9991-20d2-4b05-8fa7-1a45d3a9b087/project_lg_bbb32d96-2afa-40db-aa54-3b244dbf9692.jpg?v=15.18.3,fa791f05-24b4-4533-a9da-b7b2caaf0e66,,"kc, Female, 20",,4,4,1,1,53.816503621191,32.487535612536,2389,2689,300,,
bcfa9991-20d2-4b05-8fa7-1a45d3a9b087,bbb32d96-2afa-40db-aa54-3b244dbf9692,here.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_bcfa9991-20d2-4b05-8fa7-1a45d3a9b087/project_lg_bbb32d96-2afa-40db-aa54-3b244dbf9692.jpg?v=15.18.3,fa791f05-24b4-4533-a9da-b7b2caaf0e66,,"kc, Female, 20",,4,4,1,1,93.682922979798,29.286791526375,2938,3031,93,15.068938289074,
bcfa9991-20d2-4b05-8fa7-1a45d3a9b087,bbb32d96-2afa-40db-aa54-3b244dbf9692,here.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_bcfa9991-20d2-4b05-8fa7-1a45d3a9b087/project_lg_bbb32d96-2afa-40db-aa54-3b244dbf9692.jpg?v=15.18.3,fa791f05-24b4-4533-a9da-b7b2caaf0e66,,"kc, Female, 20",,4,4,1,1,76.510416666667,32.853535353535,3110,3218,108,12.420375965401,
bcfa9991-20d2-4b05-8fa7-1a45d3a9b087,bbb32d96-2afa-40db-aa54-3b244dbf9692,here.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_bcfa9991-20d2-4b05-8fa7-1a45d3a9b087/project_lg_bbb32d96-2afa-40db-aa54-3b244dbf9692.jpg?v=15.18.3,fa791f05-24b4-4533-a9da-b7b2caaf0e66,,"kc, Female, 20",,4,4,1,1,90.755208333333,32.137345679012,3248,3342,94,7.0666619353432,
bcfa9991-20d2-4b05-8fa7-1a45d3a9b087,bbb32d96-2afa-40db-aa54-3b244dbf9692,here.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_bcfa9991-20d2-4b05-8fa7-1a45d3a9b087/project_lg_bbb32d96-2afa-40db-aa54-3b244dbf9692.jpg?v=15.18.3,fa791f05-24b4-4533-a9da-b7b2caaf0e66,,"kc, Female, 20",,4,4,1,1,94.983742453835,19.838795945567,3375,3725,350,9.1310125414166,
bcfa9991-20d2-4b05-8fa7-1a45d3a9b087,bbb32d96-2afa-40db-aa54-3b244dbf9692,here.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_bcfa9991-20d2-4b05-8fa7-1a45d3a9b087/project_lg_bbb32d96-2afa-40db-aa54-3b244dbf9692.jpg?v=15.18.3,fa791f05-24b4-4533-a9da-b7b2caaf0e66,,"kc, Female, 20",,4,4,1,1,87.737619248036,33.290076692854,3742,3946,204,23.213342963185,
bcfa9991-20d2-4b05-8fa7-1a45d3a9b087,bbb32d96-2afa-40db-aa54-3b244dbf9692,here.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_bcfa9991-20d2-4b05-8fa7-1a45d3a9b087/project_lg_bbb32d96-2afa-40db-aa54-3b244dbf9692.jpg?v=15.18.3,fa791f05-24b4-4533-a9da-b7b2caaf0e66,,"kc, Female, 20",,4,4,1,1,87.585255456349,80.638227513228,3979,4136,157,,
bcfa9991-20d2-4b05-8fa7-1a45d3a9b087,bbb32d96-2afa-40db-aa54-3b244dbf9692,here.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_bcfa9991-20d2-4b05-8fa7-1a45d3a9b087/project_lg_bbb32d96-2afa-40db-aa54-3b244dbf9692.jpg?v=15.18.3,fa791f05-24b4-4533-a9da-b7b2caaf0e66,,"kc, Female, 20",,4,4,1,1,81.091829444523,74.924391489633,4297,4676,379,,
bcfa9991-20d2-4b05-8fa7-1a45d3a9b087,bbb32d96-2afa-40db-aa54-3b244dbf9692,here.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_bcfa9991-20d2-4b05-8fa7-1a45d3a9b087/project_lg_bbb32d96-2afa-40db-aa54-3b244dbf9692.jpg?v=15.18.3,fa791f05-24b4-4533-a9da-b7b2caaf0e66,,"kc, Female, 20",,4,4,1,1,83.832465277778,87.152777777778,4831,4925,94,61.621588763294,
bcfa9991-20d2-4b05-8fa7-1a45d3a9b087,bbb32d96-2afa-40db-aa54-3b244dbf9692,here.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_bcfa9991-20d2-4b05-8fa7-1a45d3a9b087/project_lg_bbb32d96-2afa-40db-aa54-3b244dbf9692.jpg?v=15.18.3,fa791f05-24b4-4533-a9da-b7b2caaf0e66,,"kc, Female, 20",,4,4,1,1,13.254308218908,94.570213857323,5019,5404,385,8.0521613543568,
bcfa9991-20d2-4b05-8fa7-1a45d3a9b087,bbb32d96-2afa-40db-aa54-3b244dbf9692,here.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_bcfa9991-20d2-4b05-8fa7-1a45d3a9b087/project_lg_bbb32d96-2afa-40db-aa54-3b244dbf9692.jpg?v=15.18.3,fa791f05-24b4-4533-a9da-b7b2caaf0e66,,"kc, Female, 20",,4,4,1,1,10.252074314574,79.037397787398,5434,5617,183,4.5764359448311,
bcfa9991-20d2-4b05-8fa7-1a45d3a9b087,bbb32d96-2afa-40db-aa54-3b244dbf9692,here.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_bcfa9991-20d2-4b05-8fa7-1a45d3a9b087/project_lg_bbb32d96-2afa-40db-aa54-3b244dbf9692.jpg?v=15.18.3,fa791f05-24b4-4533-a9da-b7b2caaf0e66,,"kc, Female, 20",,4,4,1,1,7.2827230639731,86.736111111111,5649,6020,371,3.0034950502171,
bcfa9991-20d2-4b05-8fa7-1a45d3a9b087,bbb32d96-2afa-40db-aa54-3b244dbf9692,here.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_bcfa9991-20d2-4b05-8fa7-1a45d3a9b087/project_lg_bbb32d96-2afa-40db-aa54-3b244dbf9692.jpg?v=15.18.3,fa791f05-24b4-4533-a9da-b7b2caaf0e66,,"kc, Female, 20",,4,4,1,1,9.1307455565268,81.565224898558,6051,6279,228,29.815426014299,
